# Data generated by numpy
ALG219+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG220+1.p T 0.06600 success 1.9.1pre005 0001_FIFO general equat
ALG220+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG220+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG220+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG221+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG221+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG221+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG221+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG222+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG222+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG222+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG222+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG223+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG223+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG223+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG223+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG224+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG224+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG224+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG224+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG225+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG225+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG225+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG225+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
