Problem,Status,User time,Failure,Version,Preprocessing time,...number of literals in the above,...of the previous two non-trivial,...of these trivial,...remaining for further processing,...subsumed,BW rewrite match attempts,BW rewrite match successes,Backward-rewritten,Backward-subsumed,Clause-clause subsumption calls (NU),Clauses deleted for lack of memory,Condensation attempts,Condensation successes,Contextual simplify-reflections,Current number of archived clauses,Current number of archived formulas,Current number of processed clauses,Current number of unprocessed clauses,Equation resolutions,Factorizations,Generated clauses,Initial clauses,Initial clauses in saturation,Maximum resident set size,Negative unit clauses,Non-unit clause-clause subsumptions,Non-unit-clauses,Other redundant clauses eliminated,Paramodulations,Parsed axioms,Positive orientable unit clauses,Positive unorientable unit clauses,Processed clauses,Proof object clause conjectures,Proof object clause steps,Proof object conjectures,Proof object formula conjectures,Proof object formula steps,Proof object generating inferences,Proof object given clauses,Proof object initial clauses used,Proof object initial formulas used,Proof object simplifying inferences,Proof object total steps,Proof search given clauses,Rec. Clause-clause subsumption calls,Removed by relevancy pruning/SinE,Removed in clause preprocessing,Rewrite failures with RHS unbound,System time,Total time,Unit Clause-clause subsumption calls,Filename,Heuristic,Type,Equational
CSR116+19.p,F,-,maxtime,1.9.1pre005,0.168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326353.txt,0001_FIFO,horn,non-equational
CSR116+2.p,F,-,maxtime,1.9.1pre005,0.169,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326377.txt,0001_FIFO,horn,non-equational
CSR116+20.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326357.txt,0001_FIFO,horn,non-equational
CSR116+21.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326359.txt,0001_FIFO,horn,non-equational
CSR116+22.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326361.txt,0001_FIFO,horn,non-equational
CSR116+23.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326363.txt,0001_FIFO,horn,non-equational
CSR116+24.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326365.txt,0001_FIFO,horn,non-equational
CSR116+25.p,F,-,maxtime,1.9.1pre005,0.166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326367.txt,0001_FIFO,horn,non-equational
CSR116+26.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326369.txt,0001_FIFO,horn,non-equational
CSR116+27.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326371.txt,0001_FIFO,horn,non-equational
CSR116+28.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326373.txt,0001_FIFO,horn,non-equational
CSR116+29.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326375.txt,0001_FIFO,horn,non-equational
CSR116+3.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326399.txt,0001_FIFO,horn,non-equational
CSR116+30.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326379.txt,0001_FIFO,horn,non-equational
CSR116+31.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326381.txt,0001_FIFO,horn,non-equational
CSR116+32.p,F,-,maxtime,1.9.1pre005,0.166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326383.txt,0001_FIFO,horn,non-equational
CSR116+33.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326385.txt,0001_FIFO,horn,non-equational
CSR116+34.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326387.txt,0001_FIFO,horn,non-equational
CSR116+35.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326389.txt,0001_FIFO,horn,non-equational
CSR116+36.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326391.txt,0001_FIFO,horn,non-equational
CSR116+37.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326393.txt,0001_FIFO,horn,non-equational
CSR116+38.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326395.txt,0001_FIFO,horn,non-equational
CSR116+39.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326397.txt,0001_FIFO,horn,non-equational
CSR116+4.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326417.txt,0001_FIFO,horn,non-equational
CSR116+40.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326401.txt,0001_FIFO,horn,non-equational
CSR116+41.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326403.txt,0001_FIFO,horn,non-equational
CSR116+42.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326405.txt,0001_FIFO,horn,non-equational
CSR116+43.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326407.txt,0001_FIFO,horn,non-equational
CSR116+44.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326409.txt,0001_FIFO,horn,non-equational
CSR116+45.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326411.txt,0001_FIFO,horn,non-equational
CSR116+46.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326413.txt,0001_FIFO,horn,non-equational
CSR116+47.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326415.txt,0001_FIFO,horn,non-equational
CSR116+5.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326419.txt,0001_FIFO,horn,non-equational
CSR116+6.p,F,-,maxtime,1.9.1pre005,0.165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326421.txt,0001_FIFO,horn,non-equational
CSR116+7.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326423.txt,0001_FIFO,horn,non-equational
CSR116+8.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326425.txt,0001_FIFO,horn,non-equational
CSR116+9.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326427.txt,0001_FIFO,horn,non-equational
CSR117+1.p,T,0.039,success,1.9.1pre005,0.013,121,835,0,809,80,0,0,0,34,64073,0,0,0,0,843,0,775,40,0,0,852,270,270,6112,273,34,266,0,852,269,236,0,889,9,75,12,3,41,15,44,30,29,21,116,809,3079,0,0,0,0.005,0.044,21418,172326429.txt,0001_FIFO,horn,equational
CSR118+1.p,T,164.302,success,1.9.1pre005,0.480,57273211,20702568,8589,52432,538,650,502,498,691,403379350,0,0,0,1996,53621,0,50987,20624374,1517,19,21822536,15980,15917,11748596,2,3225,38422,1510,21821014,14789,12555,8,61559,3,15,5,2,8,2,7,6,5,4,23,52432,184422417,0,63,1103,5.699,170.002,34511756,172326431.txt,0001_FIFO,general,equational
CSR118+2.p,F,-,maxtime,1.9.1pre005,1.670,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326433.txt,0001_FIFO,general,equational
CSR118+3.p,F,-,maxtime,1.9.1pre005,10.040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326435.txt,0001_FIFO,general,equational
CSR118+4.p,F,-,maxtime,1.9.1pre005,0.318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326437.txt,0001_FIFO,general,equational
CSR118+5.p,F,-,maxtime,1.9.1pre005,1.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326439.txt,0001_FIFO,general,equational
CSR118+6.p,F,-,maxtime,1.9.1pre005,5.783,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326441.txt,0001_FIFO,general,equational
CSR118+7.p,F,-,maxtime,1.9.1pre005,5.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326443.txt,0001_FIFO,general,equational
CSR147+1.p,T,0.009,success,1.9.1pre005,0.010,8,4,0,16,0,0,0,0,0,9,0,0,0,1,16,0,15,2,1,0,7,14,14,3036,2,1,5,1,6,14,8,0,16,2,18,4,2,11,2,9,8,8,7,29,16,4,0,0,0,0.001,0.010,1,172326573.txt,0001_FIFO,general,equational
FLD001-3.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326907.txt,0001_FIFO,general,non-equational
FLD002-3.p,T,6.184,success,1.9.1pre005,0.009,3551236,448358,23,4437,326,18,3,2,11,2069319,0,0,0,940,4450,0,4424,440215,0,0,456213,30,30,436700,2,1273,4396,0,456213,30,26,0,4786,3,27,3,0,0,9,17,9,0,6,27,4437,108133,0,0,0,0.269,6.453,3107,172326909.txt,0001_FIFO,general,non-equational
FLD003-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326911.txt,0001_FIFO,general,non-equational
FLD004-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326913.txt,0001_FIFO,general,non-equational
FLD005-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326915.txt,0001_FIFO,general,non-equational
FLD005-3.p,T,0.104,success,1.9.1pre005,0.009,39080,6737,4,476,51,3,0,0,0,25356,0,0,0,75,476,0,476,6235,0,0,6986,29,29,10204,2,126,462,0,6986,29,12,0,531,3,24,3,0,0,5,13,9,0,4,24,476,5056,0,0,0,0.002,0.106,227,172326917.txt,0001_FIFO,general,non-equational
FLD006-1.p,T,0.015,success,1.9.1pre005,0.009,1510,435,0,107,24,0,0,0,0,1966,0,0,0,6,107,0,107,332,0,0,457,28,28,3600,3,30,100,0,457,28,4,0,131,2,18,2,0,0,4,10,7,0,5,18,107,918,0,0,0,0.002,0.017,8,172326919.txt,0001_FIFO,general,non-equational
FLD006-3.p,T,0.011,success,1.9.1pre005,0.009,279,73,0,36,0,0,0,0,0,98,0,0,0,0,36,0,36,64,0,0,80,27,27,3076,2,0,32,0,80,27,2,0,36,3,10,3,0,0,2,5,4,0,2,10,36,72,0,0,0,0.000,0.011,0,172326921.txt,0001_FIFO,general,non-equational
FLD007-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326923.txt,0001_FIFO,general,non-equational
FLD007-3.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326925.txt,0001_FIFO,general,non-equational
FLD008-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326927.txt,0001_FIFO,general,non-equational
FLD008-2.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326929.txt,0001_FIFO,general,non-equational
FLD008-3.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326931.txt,0001_FIFO,general,non-equational
FLD008-4.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326933.txt,0001_FIFO,general,non-equational
FLD009-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326935.txt,0001_FIFO,general,non-equational
FLD009-3.p,T,0.442,success,1.9.1pre005,0.009,234551,33088,5,895,69,7,1,1,0,127075,0,0,0,165,896,0,894,32142,0,0,33483,30,30,35548,3,233,878,0,33483,30,13,0,969,5,26,5,0,0,5,14,10,0,5,26,895,13933,0,0,0,0.013,0.455,229,172326937.txt,0001_FIFO,general,non-equational
FLD010-1.p,T,0.123,success,1.9.1pre005,0.009,49302,9103,0,496,62,3,3,7,1,33871,0,0,0,117,504,0,488,8532,0,0,9329,28,28,12316,2,180,479,0,9329,28,7,0,558,2,21,2,0,0,5,12,8,0,6,21,496,8872,0,0,0,0.008,0.131,129,172326939.txt,0001_FIFO,general,non-equational
FLD010-3.p,T,0.010,success,1.9.1pre005,0.009,333,88,0,40,0,0,0,0,0,125,0,0,0,0,40,0,40,76,0,0,95,28,28,3076,3,0,35,0,95,28,2,0,40,5,12,5,0,0,2,6,5,0,3,12,40,93,0,0,0,0.001,0.011,1,172326941.txt,0001_FIFO,general,non-equational
FLD010-5.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326943.txt,0001_FIFO,general,non-equational
FLD011-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326945.txt,0001_FIFO,general,non-equational
FLD011-3.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326947.txt,0001_FIFO,general,non-equational
FLD012-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326949.txt,0001_FIFO,general,non-equational
FLD012-2.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326951.txt,0001_FIFO,general,non-equational
FLD012-3.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326953.txt,0001_FIFO,general,non-equational
FLD012-4.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326955.txt,0001_FIFO,general,non-equational
FLD013-1.p,T,0.281,success,1.9.1pre005,0.009,124033,23172,16,936,142,5,5,4,2,132879,0,0,0,196,942,0,930,22068,0,0,24021,34,34,24728,2,338,886,0,24021,34,42,0,1094,7,21,7,0,0,5,12,8,0,5,21,936,29501,0,0,0,0.012,0.293,2028,172326957.txt,0001_FIFO,general,non-equational
FLD013-2.p,T,59.689,success,1.9.1pre005,0.009,35009801,4477217,129,13318,1628,147,17,4,83,16994523,0,0,0,2979,13405,0,13231,4424853,0,0,4530204,36,36,4139480,2,4675,13122,0,4530204,36,107,0,15075,15,29,15,0,0,9,18,10,0,8,29,13318,1045526,0,0,0,2.379,62.068,15711,172326959.txt,0001_FIFO,general,non-equational
FLD013-3.p,T,2.702,success,1.9.1pre005,0.009,1537846,197563,19,2742,168,34,5,5,5,1139833,0,0,0,422,2752,0,2732,194592,0,0,199914,33,33,197756,3,594,2694,0,199914,33,35,0,2929,13,40,13,0,0,14,26,13,0,12,40,2742,106335,0,0,0,0.100,2.802,6038,172326961.txt,0001_FIFO,general,non-equational
FLD013-4.p,T,0.792,success,1.9.1pre005,0.009,419875,73200,17,1719,121,16,2,2,4,467205,0,0,0,128,1725,0,1713,71353,0,0,74021,35,35,66172,3,252,1672,0,74021,35,38,0,1857,15,30,15,0,0,10,19,10,0,5,30,1719,94699,0,0,0,0.026,0.818,1825,172326963.txt,0001_FIFO,general,non-equational
FLD013-5.p,T,22.630,success,1.9.1pre005,0.009,14141445,1907951,112,10172,771,124,11,37,30,9446747,0,0,0,1416,10239,0,10105,1884184,0,0,1932618,37,37,1725292,2,2209,10006,0,1932618,37,97,0,11055,31,58,31,0,0,22,37,16,0,37,58,10172,791063,0,0,0,0.963,23.592,17858,172326965.txt,0001_FIFO,general,non-equational
FLD014-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326967.txt,0001_FIFO,general,non-equational
FLD014-3.p,T,2.770,success,1.9.1pre005,0.009,1544308,198363,17,2982,212,24,5,3,5,969921,0,0,0,510,2990,0,2974,194707,0,0,201271,30,30,199232,3,724,2941,0,201271,30,30,0,3211,10,28,10,0,0,9,17,9,0,7,28,2982,72877,0,0,0,0.086,2.856,4264,172326969.txt,0001_FIFO,general,non-equational
FLD015-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326971.txt,0001_FIFO,general,non-equational
FLD015-3.p,T,52.977,success,1.9.1pre005,0.009,30926265,3765501,103,12310,1572,38,6,16,230,23459075,0,0,0,3920,12556,0,12064,3665464,0,0,3833813,30,30,3514924,2,5712,12033,0,3833813,30,29,0,13985,9,25,9,0,0,9,16,8,0,7,25,12310,719592,0,0,0,1.977,54.955,7903,172326973.txt,0001_FIFO,general,non-equational
FLD016-1.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326975.txt,0001_FIFO,general,non-equational
FLD016-3.p,T,27.851,success,1.9.1pre005,0.009,16735860,2071397,145,10999,934,114,13,15,60,14079211,0,0,0,2237,11074,0,10924,2048900,0,0,2103195,33,33,1965564,2,3194,10860,0,2103195,33,62,0,12078,12,36,12,0,0,12,23,12,0,10,36,10999,563235,0,0,0,1.124,28.974,6866,172326977.txt,0001_FIFO,general,non-equational
FLD016-5.p,F,-,maxtime,1.9.1pre005,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326979.txt,0001_FIFO,general,non-equational
